POINTS,FIRST_NAME,LAST_NAME,CITY,STATE,LICENSE,AGE,GENDER,DISCIPLINE,CATEGORY
576.66,Heidi,Roundy,West Jordan,UT,371634,46,F,Road:CRIT,04
576.70,Bethany,Stebbins,Minneapolis,MN,396971,22,F,Road:CRIT,04
576.72,Sharon,Sloan,Cambridge,MA,377499,40,F,Road:CRIT,04
576.81,Amya,Bessel,Beloit,WI,399645,13,F,Road:CRIT,04
576.83,Jennie,Stark,Berkeley,CA,392395,43,F,Road:CRIT,04
577.03,Emma,Osborne,Mequon,WI,359179,11,F,Road:CRIT,04
577.04,Christine,Holland,Portland,OR,358734,46,F,Road:CRIT,04
577.05,Caitlin,Bartkus,Boston,MA,396460,23,F,Road:CRIT,04
577.06,Nanette,Hilton,Las Vegas,NV,360538,48,F,Road:CRIT,04
577.11,Diane,Schlipper,Madison,WI,343160,41,F,Road:CRIT,04
577.18,Meghan,Newcomer,New York,NY,222210,33,F,Road:CRIT,04
577.42,Kelley,Haderlie,Pittsburgh,PA,404667,36,F,Road:CRIT,04
577.43,Audrey,Wanger,Manvel,TX,223851,56,F,Road:CRIT,04
577.46,Rebecca,Lawrence,Colorado Springs,CO,311263,42,F,Road:CRIT,04
577.47,Cathleen,Hamilton,Avilla,IN,324560,20,F,Road:CRIT,04
577.50,Callia,Tellez,Dayton,OH,320976,15,F,Road:CRIT,04
577.66,Tsahai,Tafari,Washington,DC,344894,41,F,Road:CRIT,04
577.67,Sandra,Samman,Chicago,IL,300027,39,F,Road:CRIT,04
577.67,Loraine,Warner,North Andover,MA,214603,36,F,Road:CRIT,04
577.67,Regina,Fritz,Ozark,AL,392504,35,F,Road:CRIT,04
577.73,rebecca,jackson,Knoxville,TN,323662,51,F,Road:CRIT,04
577.79,Debbie,McFarland,Seattle,WA,367856,32,F,Road:CRIT,04
577.86,Karen,Franke,Virginia Beach,VA,276742,48,F,Road:CRIT,04
578.01,Beth,Fayant,Bridgeport,PA,272394,43,F,Road:CRIT,04
578.08,Gabriella,Sterne,Ann Arbor,MI,293021,25,F,Road:CRIT,04
578.12,JoAnna,Woodruff,Galien,MI,394605,33,F,Road:CRIT,04
578.18,Cindy,Smallwood,Centerville,OH,305195,55,F,Road:CRIT,04
578.19,Kirsten,Swanson,Chicago,IL,348122,48,F,Road:CRIT,04
578.23,Jamie,Whitmore,Mount Aukum,CA,169611,37,F,Road:CRIT,04
578.23,Tida,Saltz,Henderson,NV,379651,47,F,Road:CRIT,04
578.27,Victoria,Lord,Mukilteo,WA,395238,55,F,Road:CRIT,04
578.31,Charlotte,Fournier,New Orleans,LA,395023,22,F,Road:CRIT,04
578.32,Ariel,Raymon,Oakland,CA,389292,30,F,Road:CRIT,04
578.45,Elizabeth,Whiteley,Washington,DC,400605,28,F,Road:CRIT,04
578.53,EMILY,ROBNETT,Iowa City,IA,328300,27,F,Road:CRIT,04
578.57,shelly,rolandson,Los Angeles,CA,360756,30,F,Road:CRIT,04
578.60,Missy,Hardeman,Hubbard,TX,392309,31,F,Road:CRIT,04
578.64,Sarah,Cooper,Sewell,NJ,400312,35,F,Road:CRIT,04
578.66,Victoria,Lawrence,Colorado Springs,CO,294698,16,F,Road:CRIT,04
578.90,Katie,Harrer,Denver,CO,395349,33,F,Road:CRIT,04
578.94,Laura,Jorgensen,Miami,FL,397657,27,F,Road:CRIT,04
579.00,Alyson,Rutledge,Springdale,AR,403247,33,F,Road:CRIT,04
579.15,Elizabeth,Peterson,Olympia,WA,304994,22,F,Road:CRIT,04
579.33,Caitlin,Ryan,Lubbock,TX,391299,26,F,Road:CRIT,04
579.46,Kim,Nordquist,Evergreen,CO,363820,45,F,Road:CRIT,04
579.50,Katherine,Lawrence,Colorado Springs,CO,294821,14,F,Road:CRIT,04
579.57,Lauren,Garriques,Lake Forest,IL,371108,13,F,Road:CRIT,04
579.62,Sarah,Simonetti,Cocoa Beach,FL,384289,23,F,Road:CRIT,04
579.63,Laura,Henderson,Denver,CO,362130,34,F,Road:CRIT,04
579.76,Stephanie,Simpkins,Johnson City,TN,196954,29,F,Road:CRIT,04
579.79,Christina,Cone,East Setauket,NY,382284,38,F,Road:CRIT,04
579.91,Charo,Aquino,Las Vegas,NV,400216,36,F,Road:CRIT,04
579.94,Geneva,Templeton,Littleton,CO,263788,42,F,Road:CRIT,04
579.94,Debora,Haley,Fort Wayne,IN,382611,45,F,Road:CRIT,04
579.96,Helene,Schmid,Fayetteville,NY,310239,42,F,Road:CRIT,04
579.97,Andrianna,Zolton,Edmonds,WA,286622,28,F,Road:CRIT,04
580.24,Tina,Lucero,Henderson,NV,370328,42,F,Road:CRIT,04
580.30,Barbara,Sherwood,Salt Lake City,UT,170187,46,F,Road:CRIT,04
580.33,Danielle,Krebs,Saint Charles,IL,368788,13,F,Road:CRIT,04
580.41,melissa,hiller,Pittsburghpittsburgh,PA,401997,43,F,Road:CRIT,04
580.48,Darian,Nagle-Gamm,Iowa City,IA,310486,37,F,Road:CRIT,04
580.50,Michele,Moreno,Madison,WI,350798,43,F,Road:CRIT,04
580.53,Trudi,Franzel,Richmond Hill,GA,201599,45,F,Road:CRIT,04
580.61,Diana,Fisch,Pleasanton,CA,395582,50,F,Road:CRIT,04
580.67,Kimberly,Hack,Wilton Manors,FL,395823,36,F,Road:CRIT,04
580.76,Ali,Oesch,South Bend,IN,396709,31,F,Road:CRIT,04
580.78,Lauren,Peterson,Arlington,VA,237834,29,F,Road:CRIT,04
580.81,Rita,Toutounji,Clermont,FL,386609,34,F,Road:CRIT,04
580.89,Kristina,Adams,Fort Collins,CO,88903,40,F,Road:CRIT,04
580.90,Marcy,Bardman,Barto,PA,321084,13,F,Road:CRIT,04
580.94,Kimberly,Hopkins,Des Moines,IA,277148,49,F,Road:CRIT,04
580.95,Morgan,Harwood,Herndon,VA,375640,20,F,Road:CRIT,04
581.04,Christina,Harvick,Dallas,TX,377517,42,F,Road:CRIT,04
581.10,Ritanne,OBrien,Philadelphia,PA,364680,35,F,Road:CRIT,04
581.12,Robin,Hayward,Iowa City,IA,377559,41,F,Road:CRIT,04
581.12,michelle,kuhn,Manhattan,KS,378346,27,F,Road:CRIT,04
581.19,Christine,Robbins,Cincinnati,OH,376417,32,F,Road:CRIT,04
581.22,Rebecca,Byers,Norman,OK,245290,53,F,Road:CRIT,04
581.29,Emily,Bremer,Madison,WI,403650,25,F,Road:CRIT,04
581.50,Danielle,Keller,Cedar Park,TX,378449,47,F,Road:CRIT,04
581.64,Kelby,Rewerts,Nevada,IA,379835,13,F,Road:CRIT,04
581.66,Hannah,Newcombe,Bethesda,MD,295434,16,F,Road:CRIT,04
581.68,Diana,Cedeno,Berkeley,CA,385403,30,F,Road:CRIT,04
581.69,Jennifer,Amelburu,Las Vegas,NV,392474,36,F,Road:CRIT,04
581.73,Sarah,Mythen,Chicago,IL,306235,17,F,Road:CRIT,04
581.73,Andrea,Butchko,Syracuse,NY,367449,22,F,Road:CRIT,04
581.74,Michelle,Nightengale,Modesto,CA,290262,53,F,Road:CRIT,04
581.78,Abby,Kacena,Fort Collins,CO,400660,30,F,Road:CRIT,04
581.89,Keely,Easterling,Bristol,TN,395106,20,F,Road:CRIT,04
582.25,Sarah,Ogden,Tiburon,CA,354818,18,F,Road:CRIT,04
582.34,isabel,havsrath,Tucson,AZ,395295,14,F,Road:CRIT,04
582.36,Kaitlyn,Mittan,Alexandria,VA,392393,31,F,Road:CRIT,04
582.43,Anna,Staats,Lexington Park,MD,375513,14,F,Road:CRIT,04
582.43,Aryn,Flood,Des Moines,IA,376080,34,F,Road:CRIT,04
582.44,Paige,Williams,North Bennington,VT,376695,17,F,Road:CRIT,04
582.50,Amalia,VanMatre,Loveland,OH,399497,35,F,Road:CRIT,04
582.54,Meridith,Bacus,Boulder,CO,369375,43,F,Road:CRIT,04
582.61,Jennifer,Skevington,Amherst,NY,399995,24,F,Road:CRIT,04
582.68,morgan,kochey,Boyertownboyertown,PA,401230,13,F,Road:CRIT,04
582.70,dylan,lafferty,Fogelsville,PA,319876,18,F,Road:CRIT,04
582.70,Tenille,Smith,Norman,OK,395958,22,F,Road:CRIT,04
582.76,kristen,schonauer,Chico,CA,366850,55,F,Road:CRIT,04
582.76,Suzanne,Wilson,Omaha,NE,279470,58,F,Road:CRIT,04
582.77,Anil,Tuli,Davis,CA,365348,13,F,Road:CRIT,04
582.87,Heather,Caputo,Grand Haven,MI,392898,32,F,Road:CRIT,04
582.92,Kirstin,Baum,South Bend,IN,404811,33,F,Road:CRIT,04
582.93,Taylor,Benedict,Tampa,FL,365936,10,F,Road:CRIT,04
582.98,Julia,Sante,Queensbury,NY,284417,16,F,Road:CRIT,04
582.98,Cleo,Yuan,Tulsa,OK,188364,50,F,Road:CRIT,04
583.03,Annette,Johnston,Savannah,GA,393451,53,F,Road:CRIT,04
583.06,Jennifer,Jenks,Aurora,IA,374879,14,F,Road:CRIT,04
583.41,Yassi,Zaeni,Oakland,CA,400183,35,F,Road:CRIT,04
583.43,Meadow,Summers,Haslett,MI,386858,36,F,Road:CRIT,04
583.46,Erin,Quinn,Littleton,CO,363110,17,F,Road:CRIT,04
583.48,Monica,Rodriguez,Tulsa,OK,380717,28,F,Road:CRIT,04
583.56,Glenda,Hickey,Germantown,OH,368602,54,F,Road:CRIT,04
583.56,Barbara,Padula,Clinton,NY,374395,63,F,Road:CRIT,04
583.64,Taldi,Walter,Washington,DC,382959,32,F,Road:CRIT,04
583.81,Tracy,Elroy,Aurora,CO,376709,39,F,Road:CRIT,04
583.88,Kaitlin,Benner,Davis,CA,360998,22,F,Road:CRIT,04
583.90,Tasha,Matsuk,Tucson,AZ,389547,37,F,Road:CRIT,04
584.13,Ashley,Heidenreich,Chicago,IL,402622,28,F,Road:CRIT,04
584.16,Kathleen,Duncan,Springfield,MO,396341,19,F,Road:CRIT,04
584.27,Valerie,Eipper,Longmont,CO,363529,53,F,Road:CRIT,04
584.29,Emily,Nelson,Cocoa Beach,FL,394872,33,F,Road:CRIT,04
584.34,Mary,Bill,Miamisburg,OH,286616,55,F,Road:CRIT,04
584.35,Emily,Hartman,Little Rock,AR,266058,46,F,Road:CRIT,04
584.36,kristie,arend,Lafayette,CO,393488,44,F,Road:CRIT,04
584.37,Jamie,Isherwood,Iowa City,IA,369538,29,F,Road:CRIT,04
584.38,Stacey,Giuffre,Sammamish,WA,249805,16,F,Road:CRIT,04
584.38,Bernadette,Brake,Irvine,CA,167109,57,F,Road:CRIT,04
584.45,Ceil,Murphy,Monument,CO,333020,56,F,Road:CRIT,04
584.62,Isabella,Brunner,Healdsburg,CA,353954,11,F,Road:CRIT,04
584.63,Sadie,Powell,Winnetka,IL,381634,22,F,Road:CRIT,04
584.69,Allison,Bullock,Jackson,MS,393227,33,F,Road:CRIT,04
584.70,Beth,Ross,Santa Fe,NM,202024,31,F,Road:CRIT,04
584.74,Kyra,Kenwood,Miller Place,NY,222906,33,F,Road:CRIT,04
584.77,Holly,Bailey,Seattle,WA,393041,25,F,Road:CRIT,04
584.83,Joanne,Garuccio,Sandy,UT,12889,62,F,Road:CRIT,04
584.93,Elizabeth,Paulson,Boulder,CO,376656,30,F,Road:CRIT,04
584.95,Lauryn,Andre,Longmont,CO,292370,18,F,Road:CRIT,04
585.00,Anne,Gianakos,Mountain View,CA,360289,28,F,Road:CRIT,04
585.03,Judi,Rivera,Philadelphia,PA,276683,44,F,Road:CRIT,04
585.13,Sarah,Welch,Murphy,NC,366751,22,F,Road:CRIT,04
585.30,Robin,Welling,Minneapolis,MN,337866,21,F,Road:CRIT,04
585.41,Skye,Goedert,Crystal,MN,379498,16,F,Road:CRIT,04
585.48,Allison,Jones,Colorado Springs,CO,160740,29,F,Road:CRIT,04
585.55,Diane,Leo,Patchogue,NY,379287,48,F,Road:CRIT,04
585.56,Melissa,Brown,Alexandria,LA,368207,37,F,Road:CRIT,04
585.57,Kathryn,Beattie,Issaquah,WA,347498,46,F,Road:CRIT,04
585.64,Cassandra,Kline,New Haven,IN,378173,27,F,Road:CRIT,04
585.65,Emma,Stock,Bradenton,FL,376411,14,F,Road:CRIT,04
585.77,Laurie,Chipps,Chicago,IL,358763,34,F,Road:CRIT,04
585.79,Agnes,Sauvage,Seattle,WA,260768,35,F,Road:CRIT,04
585.80,Shannon,Mallory,Bellingham,WA,285753,15,F,Road:CRIT,04
585.86,Jennifer,Schwartz,Lawrence,KS,338450,38,F,Road:CRIT,04
585.88,Sarah,Hughes,Onalaska,WI,378630,38,F,Road:CRIT,04
585.98,Christine,Musnon,Stevens Point,WI,401691,39,F,Road:CRIT,04
585.99,Anna,Cordova,Aurora,CO,362492,11,F,Road:CRIT,04
586.00,Toni,Reeves,Jacksonvillejacksonville,FL,345428,12,F,Road:CRIT,04
586.04,Heather,Webber,Greenville,SC,302802,37,F,Road:CRIT,04
586.08,Maya,CrossKillingsworth,Tucson,AZ,396042,19,F,Road:CRIT,04
586.16,Valerie,Rico,Orange,CA,340360,12,F,Road:CRIT,04
586.19,Phoebe,Wang,Philadelphia,PA,396045,20,F,Road:CRIT,04
586.23,Beth,Pfost,Seattle,WA,67361,56,F,Road:CRIT,04
586.23,Shannon,Lindner,Phoenix,AZ,179675,40,F,Road:CRIT,04
586.38,Allison,Fulk,Roanoke,TX,350966,12,F,Road:CRIT,04
586.38,angela,streadwick,Wichita Falls,TX,395242,37,F,Road:CRIT,04
586.41,Gabrielle,Russell,Minneapolis,MN,384294,25,F,Road:CRIT,04
586.45,Melissa,Holstead,Fort Leavenworth,KS,395258,36,F,Road:CRIT,04
586.47,Barbara,Greening,Berkeley,CA,397180,36,F,Road:CRIT,04
586.49,Heather,Zimchek,Olympia,WA,375204,27,F,Road:CRIT,04
586.56,Abbey,Smich,Sagamore Hills,OH,287682,18,F,Road:CRIT,04
586.59,Gabriella,Crossen,Golden,CO,376272,52,F,Road:CRIT,04
586.62,Jennifer,Runo,Brighton,MA,393756,27,F,Road:CRIT,04
586.67,Eleanor,James,Seattle,WA,297799,14,F,Road:CRIT,04
586.72,Kathleen,McMahon,Seattle,WA,252816,42,F,Road:CRIT,04
586.72,Madison,Beach,Fairhope,AL,337092,13,F,Road:CRIT,04
586.80,Paige,Kelly,Naples,FL,393733,23,F,Road:CRIT,04
586.82,Nicole,Swan,Fort Collins,CO,362621,32,F,Road:CRIT,04
586.82,Shelby,Hanson,Florence,AZ,401369,20,F,Road:CRIT,04
586.89,Danielle,Diethrich,Scottsdale,AZ,392609,25,F,Road:CRIT,04
586.91,Liberty,Ricca,Colorado Springs,CO,377285,12,F,Road:CRIT,04
586.91,Jacqy,Stone,Huntsville,AL,54979,49,F,Road:CRIT,04
586.93,Evelynne,Zatta,Baton Rouge,LA,368236,24,F,Road:CRIT,04
586.97,Kieran,Walker,Lakeland,FL,393936,11,F,Road:CRIT,04
586.99,Brittany,White,Fort Collins,CO,358666,21,F,Road:CRIT,04
586.99,Winnie,Brehmer,Menlo Park,CA,392141,29,F,Road:CRIT,04
587.16,Yumay,Chang,Redmond,WA,396933,38,F,Road:CRIT,04
587.17,Karen,Holm,Owego,NY,170161,52,F,Road:CRIT,04
587.21,Lori,Surges,Seattle,WA,331092,48,F,Road:CRIT,04
587.21,Pascale,Butcher,Southport,CT,294071,52,F,Road:CRIT,04
587.27,Diane,Hartman,Tucson,AZ,365041,27,F,Road:CRIT,04
587.27,Claudia,Witzig,South Bend,IN,395487,32,F,Road:CRIT,04
587.28,Emily,Wamsley,Lawrence,KS,260217,61,F,Road:CRIT,04
587.30,Karen,Smith,Tucson,AZ,280895,53,F,Road:CRIT,04
587.33,Karen,Elmore,Elizabethtown,KY,127098,38,F,Road:CRIT,04
587.33,Carlyle,Grundon,Lincoln,VT,381780,12,F,Road:CRIT,04
587.34,Lorraine,Wikstrom,Denver,CO,188449,49,F,Road:CRIT,04
587.38,Kristie,Niehus,Wadsworth,OH,401472,40,F,Road:CRIT,04
587.54,Lauren,Bianchi,Scottsdale,AZ,395655,28,F,Road:CRIT,04
587.57,tara,coady,Iowa City,IA,354258,48,F,Road:CRIT,04
587.60,Victoria,Chernin,Boca Raton,FL,283855,54,F,Road:CRIT,04
587.77,Danielle,Marrero,Tallahassee,FL,325852,32,F,Road:CRIT,04
587.79,Eva,Burke,Macungie,PA,378805,14,F,Road:CRIT,04
587.82,Deborah,Homan,Loveland,CO,201776,51,F,Road:CRIT,04
587.91,Sarah,McIntyre,Jenison,MI,386926,29,F,Road:CRIT,04
587.93,Alyssa,Freas,La Jolla,CA,377049,50,F,Road:CRIT,04
587.95,Jennifer,Droke,South Jordan,UT,378029,42,F,Road:CRIT,04
587.99,Alexis,DeZubiria,San Jose,CA,393502,30,F,Road:CRIT,04
588.00,Hailey,Fortin,Albuquerque,NM,309033,15,F,Road:CRIT,04
588.00,Kacie,Rewerts,Nevada,IA,379856,11,F,Road:CRIT,04
588.00,Ciara,MacDonald,Pullman,WA,358445,13,F,Road:CRIT,04
588.00,Thea,Rosa,Sacramento,CA,296615,46,F,Road:CRIT,04
588.00,Christina,Ricafort,Huntingtonbeach,CA,287089,53,F,Road:CRIT,04
588.00,Leah,Thomas,Los Altos,CA,401364,24,F,Road:CRIT,04
588.00,Samantha,McKinnon,Dumfries,VA,384645,12,F,Road:CRIT,04
588.00,Kelley,Mast,North Bend,WA,393718,39,F,Road:CRIT,04
588.05,Lydia,Weyand,Bainbridge Island,WA,383375,19,F,Road:CRIT,04
588.09,Sofia,Biller,Chicago,IL,389953,40,F,Road:CRIT,04
588.12,Shareen,Muldrow,Cheyenne,WY,362709,44,F,Road:CRIT,04
588.16,Jayda,Bessel,Beloit,WI,399646,11,F,Road:CRIT,04
588.22,Emily,Huebner,Waterford,VA,388123,18,F,Road:CRIT,04
588.36,Cara,King,Mertztown,PA,397821,11,F,Road:CRIT,04
588.37,Heidi,Martin,Colorado Springs,CO,389122,11,F,Road:CRIT,04
588.42,Alexandra,Fogarty,Brunswick,ME,400805,22,F,Road:CRIT,04
588.46,Regina,Jefferies,Phoenix,AZ,391265,32,F,Road:CRIT,04
588.73,LesleyAnne,Newsted,Milford,MI,394808,31,F,Road:CRIT,04
588.74,Alison,McLennan,San Francisco,CA,392634,29,F,Road:CRIT,04
588.76,Jennifer,Lausen,Golden,CO,363729,44,F,Road:CRIT,04
588.77,Julia,Cushen,Austin,TX,392645,26,F,Road:CRIT,04
588.77,Kim,Ely,Sound Beach,NY,397360,38,F,Road:CRIT,04
588.82,Katriona,McNeill,Chevy Chase,MD,340308,16,F,Road:CRIT,04
588.85,Erin,Brewster,Olympia,WA,381465,35,F,Road:CRIT,04
588.87,Nancy,Karrer,Tulsa,OK,126020,44,F,Road:CRIT,04
588.89,Danielle,Lansford,Lawrence,KS,340414,28,F,Road:CRIT,04
589.02,Jean,Fisher,Olympia,WA,332986,53,F,Road:CRIT,04
589.07,Suzan,Young,Warsaw,IN,384205,16,F,Road:CRIT,04
589.11,Susan,Rice,Albuquerque,NM,331188,54,F,Road:CRIT,04
589.11,Hailey,Sarausky,Littleton,NH,300228,20,F,Road:CRIT,04
589.14,Sophia,Brookshire,Hendersonville,NC,395929,10,F,Road:CRIT,04
589.19,Deirdre,Mullaly,Arlington,VA,299198,52,F,Road:CRIT,04
589.19,Georgia,Kirkpatrick,Simpsonville,SC,394697,13,F,Road:CRIT,04
589.20,Cynthia,Bardman,Barto,PA,321082,44,F,Road:CRIT,04
589.25,Sarah,Heineman,Seattle,WA,393371,36,F,Road:CRIT,04
589.28,Anna,Roe,Austin,TX,397465,18,F,Road:CRIT,04
589.29,Amira,Fawcett,New York,NY,357187,27,F,Road:CRIT,04
589.30,Ella,Neurohr,Chicago,IL,308188,13,F,Road:CRIT,04
589.33,Isabel,Rubenstein,Dillon,CO,377904,26,F,Road:CRIT,04
589.36,Emanuela,Agosta,Seattle,WA,364951,45,F,Road:CRIT,04
589.38,Andrea,Lehr,Plymouth,IN,404618,39,F,Road:CRIT,04
589.39,Brittany,Bardman,Barto,PA,366050,11,F,Road:CRIT,04
589.41,Amber,Gunning,Seattle,WA,393449,34,F,Road:CRIT,04
589.45,Raequel,Roberts,Houston,TX,354406,55,F,Road:CRIT,04
589.47,Erika,York,West Des Moines,IA,376162,43,F,Road:CRIT,04
589.48,Lily,Worcester,Orlando,FL,392181,14,F,Road:CRIT,04
589.51,Julie,Lockhart,Dunstable,MA,226695,72,F,Road:CRIT,04
589.55,Alexandra,Gebel,Bridgewater,NJ,299577,15,F,Road:CRIT,04
589.60,Mackenzie,Koth,Wesley Chapel,FL,374637,18,F,Road:CRIT,04
589.75,Jordon,Galewski,Dyersburg,TN,280053,19,F,Road:CRIT,04
589.75,Elizabeth,Mooradian,Bloomington,IN,396337,37,F,Road:CRIT,04
589.79,Nadine,Pyter,Lakewood,CO,363248,43,F,Road:CRIT,04
589.83,Connie,Schwab,Lutz,FL,395110,48,F,Road:CRIT,04
589.86,Kathleen,DesRosier,Issaquah,WA,390724,52,F,Road:CRIT,04
589.87,April,Steffan,Chicago,IL,400538,27,F,Road:CRIT,04
589.87,Leana,Gerrard,Lake Tapps,WA,149252,28,F,Road:CRIT,04
589.87,Lisa,Steppe,Seattle,WA,394786,41,F,Road:CRIT,04
589.88,Fairlee,Frey,Boise,ID,382457,27,F,Road:CRIT,04
589.89,Renee,Rector,Tijeras,NM,366190,50,F,Road:CRIT,04
589.90,Heather,Hughes,Kent,OH,366137,24,F,Road:CRIT,04
589.92,Maddie,Ortenblad,Santa Cruz,CA,330648,17,F,Road:CRIT,04
589.94,charde,edney,Atlanta,GA,353388,12,F,Road:CRIT,04
589.96,Catherine,Ross,Tucson,AZ,317020,42,F,Road:CRIT,04
590.01,Wanda,Simchuk,Shawnee,KS,124910,47,F,Road:CRIT,04
590.03,Magdalena,Cichon,Neptune Beach,FL,392937,27,F,Road:CRIT,04
590.05,Amber,Mellano,Anthem,AZ,255029,44,F,Road:CRIT,04
590.08,Roxine,Chapski,Columbia,SC,394768,24,F,Road:CRIT,04
590.15,Sarah,Seelye,Ann Arbor,MI,403229,34,F,Road:CRIT,04
590.18,Megan,Carney,Arlington,VA,401326,32,F,Road:CRIT,04
590.19,leigh,balkom,Kensington,CA,349140,35,F,Road:CRIT,04
590.21,Colleen,Skinner,Clinton,WA,198820,49,F,Road:CRIT,04
590.22,Catherine,Stailey,Silver City,NM,399471,30,F,Road:CRIT,04
590.33,Michelle,Wood,Santa Rosa,CA,369351,41,F,Road:CRIT,04
590.33,alexie,montaland,Bellevue,WA,272214,39,F,Road:CRIT,04
590.38,KarenSam,Bolen,Dallas,TX,394931,46,F,Road:CRIT,04
590.39,Stewart,Chapman,Chicago,IL,360954,41,F,Road:CRIT,04
590.44,Rosalind,Patterson,Brooklyn,NY,392930,24,F,Road:CRIT,04
590.50,Heidi,Barsun,Albuquerque,NM,367887,17,F,Road:CRIT,04
590.52,dory,diavelone,Springfield,GA,394170,47,F,Road:CRIT,04
590.53,Anita,Roe,Albuquerque,NM,306888,44,F,Road:CRIT,04
590.64,Liesl,Barsun,Albuquerque,NM,367888,11,F,Road:CRIT,04
590.71,Christina,Paul,Greencastle,IN,364661,38,F,Road:CRIT,04
590.73,Jessica,Thompson,Evergreen,CO,397892,27,F,Road:CRIT,04
590.73,Lindsey,Holland,Palo Alto,CA,277833,25,F,Road:CRIT,04
590.77,Melinda,Burdo,Kirkland,WA,5475,47,F,Road:CRIT,04
590.78,Kelly,Cuoco,Rio Rancho,NM,331090,42,F,Road:CRIT,04
590.86,Antonia,Ruiz,Albuquerque,NM,381398,15,F,Road:CRIT,04
590.92,Amanda,Schmidt,Oberlin,OH,288000,33,F,Road:CRIT,04
590.94,Sarah,Bunting,Martinsburg,WV,348774,34,F,Road:CRIT,04
590.99,Alicia,Aguilera,Woodbridge,CA,382090,38,F,Road:CRIT,04
591.06,Lorri,Lee Lown,Redwood City,CA,187201,48,F,Road:CRIT,04
591.09,Kate,Allen,Litteton,CO,363358,54,F,Road:CRIT,04
591.20,Allyson,Wasielewski,Orefield,PA,351960,14,F,Road:CRIT,04
591.22,Kristen,Walker,Seattle,WA,304902,48,F,Road:CRIT,04
591.24,Mason,Hansen,Shawnee,KS,307530,43,F,Road:CRIT,04
591.27,Lauren,Meeth,Cincinnati,OH,381781,27,F,Road:CRIT,04
591.30,Paige,Bukovan,Palmetto,FL,392458,10,F,Road:CRIT,04
591.33,Renee,Compton,Spokane,WA,228151,49,F,Road:CRIT,04
591.33,Samantha,Morrison,Orange Park,FL,394650,11,F,Road:CRIT,04
591.33,Ellen,Hart,Denver,CO,362779,55,F,Road:CRIT,04
591.34,Svetla,Marshall,Murrieta,CA,366019,40,F,Road:CRIT,04
591.34,Zoe,Nance,Albuquerque,NM,213581,44,F,Road:CRIT,04
591.42,Jeannie,Lafferty,Henderson,TX,357493,34,F,Road:CRIT,04
591.42,april,wesley,Yukon,OK,376857,27,F,Road:CRIT,04
591.42,Sarah,Startz,Dallas,TX,396238,18,F,Road:CRIT,04
591.47,Ashley,Shimabuku,El Cerrito,CA,271338,29,F,Road:CRIT,04
591.51,Lynne,Watanabe,Bainbridge Island,WA,393547,50,F,Road:CRIT,04
591.57,Brittany,Nelson,Clermont,FL,297038,14,F,Road:CRIT,04
591.64,Erin,See,Scottsdale,AZ,394341,32,F,Road:CRIT,04
591.64,Samantha,Wojda,Fort Collins,CO,399432,25,F,Road:CRIT,04
591.66,Cheryl,Havens,Jenison,MI,298864,40,F,Road:CRIT,04
591.70,Mason,Hegeman,Richmond Heights,MO,341712,18,F,Road:CRIT,04
591.72,Rana,Zahedi,Dallas,TX,303494,40,F,Road:CRIT,04
591.75,Claire,Tocheny,Williamsburg,VA,396889,20,F,Road:CRIT,04
591.75,alyssa,halcomb,San Diego,CA,365549,29,F,Road:CRIT,04
591.75,Tanna,DeRuyter,Reno,NV,396445,23,F,Road:CRIT,04
591.83,Madison,Curry,Mckinney,TX,343738,15,F,Road:CRIT,04
591.87,Chrissi,Sedlack,Mertztown,PA,369930,15,F,Road:CRIT,04
591.87,Jamie,VanEtten,Ann Arbor,MI,394800,28,F,Road:CRIT,04
591.98,Abby,Gervais,Des Moines,IA,377582,31,F,Road:CRIT,04
592.00,Martha,Whitlock,Washington,DC,375869,13,F,Road:CRIT,04
592.00,Shannon,Valerio,Englewood,CO,342452,45,F,Road:CRIT,04
592.00,Madisen,Koler,Manassas,VA,403257,13,F,Road:CRIT,04
592.04,Sarah,Hartwell,Saint Joseph,MI,352774,18,F,Road:CRIT,04
592.13,Nicole,Dorholt,Bixby,OK,305725,35,F,Road:CRIT,04
592.13,Leah,Nicholls,Washington,DC,400505,31,F,Road:CRIT,04
592.18,Jenny,Draper,Beaver,UT,392859,21,F,Road:CRIT,04
592.36,Heather,Farrell,Albuquerque,NM,72612,40,F,Road:CRIT,04
592.37,Molly,Meehan,Lakewood,CO,400301,33,F,Road:CRIT,04
592.37,Beth,Everhart,Seattle,WA,379946,34,F,Road:CRIT,04
592.39,Larissa,Powers,Saint Louis,MO,368686,31,F,Road:CRIT,04
592.40,Alicia,Strawder,Lawrence,KS,392693,24,F,Road:CRIT,04
592.47,Arrianna,Durrance,Pensacola,FL,388575,13,F,Road:CRIT,04
592.51,Lavinia,Raffoul,Temperance,MI,194625,48,F,Road:CRIT,04
592.51,Sylvie,Krause,Ardmore,PA,356735,19,F,Road:CRIT,04
592.58,Ellen,Ruotsala,Seattle,WA,269449,31,F,Road:CRIT,04
592.58,Jennifer,Yaros,Seattle,WA,357894,35,F,Road:CRIT,04
592.60,Alexis,Zankich,San Jose,CA,394455,22,F,Road:CRIT,04
592.60,Emerson,Quilty,Saint Petersburg,FL,377911,11,F,Road:CRIT,04
592.62,Joanne,Cannon,Quakertown,PA,283338,49,F,Road:CRIT,04
